,Address,Brand,Postcode,Price_DL,Price_DL_UpdatedDate,Price_E10,Price_E10_UpdatedDate,Price_E85,Price_E85_UpdatedDate,Price_LPG,Price_LPG_UpdatedDate,Price_P95,Price_P95_UpdatedDate,Price_P98,Price_P98_UpdatedDate,Price_PDL,Price_PDL_UpdatedDate,Price_U91,Price_U91_UpdatedDate,ServiceStationName,Suburb,latitude,longitude
2804,"15 Minmi Road, Wallsend NSW 2287",7-Eleven,2287,,,157.9,05/04/2021 20:12,,,,,171.9,05/04/2021 20:12,177.9,05/04/2021 20:12,,,159.9,05/04/2021 20:12,7-Eleven Wallsend,Wallsend,-32.8916918,151.6693262
2805,"345 Avoca Street, RANDWICK NSW 2031",Independent,2031,,,134.9,05/04/2021 20:15,,,,,,,154.9,05/04/2021 20:15,,,136.9,05/04/2021 20:15,Ultra Randwick,RANDWICK,-33.9152112,151.24161
2806,"68 Craigie Ave, KANWAL NSW 2259",Metro Fuel,2259,,,,,,,,,141.5,05/04/2021 20:17,147.5,05/04/2021 20:17,,,129.5,05/04/2021 20:17,METRO KANWAL,KANWAL,-33.2625653,151.4816289
2809,"21 Ryde Rd, Pymble NSW 2073",Coles Express,2073,,,144.9,05/04/2021 20:30,,,,,161.9,05/04/2021 20:30,169.9,05/04/2021 20:30,,,146.9,05/04/2021 20:30,Coles Express Pymble,Pymble,-33.751985,151.143811
2810,"277-281 Princes Highway, Carlton NSW 2218",Coles Express,2218,,,128.9,05/04/2021 20:30,,,,,145.9,05/04/2021 20:30,153.9,05/04/2021 20:30,,,130.9,05/04/2021 20:30,Coles Express Carlton,Carlton,-33.9765397,151.1253886
2811,"179-181 Mona Vale Rd, St Ives NSW 2075",Coles Express,2075,,,144.9,05/04/2021 20:30,,,,,,,169.9,05/04/2021 20:30,,,,,Coles Express St Ives,St Ives,-33.7283411,151.1637317
2815,"348 Elizabeth Dr, MOUNT PRITCHARD NSW 2170",Speedway,2170,,,124.7,05/04/2021 20:48,,,,,,,,,,,,,Speedway Mt Pritchard,MOUNT PRITCHARD,-33.9135793,150.9068175
2816,"359 Elizabeth Drive, Mount Pritchard NSW 2170",Speedway,2170,,,124.7,05/04/2021 20:49,,,,,,,,,,,,,Speedway Meadows,Mount Pritchard,-33.9135793,150.9068175
2817,"769 The Horsley Dr, SMITHFIELD NSW 2164",Speedway,2164,,,124.9,05/04/2021 20:49,,,,,,,144.9,05/04/2021 20:49,,,126.9,05/04/2021 20:49,Speedway Horsley Drive,SMITHFIELD,-33.8504519,150.9197606
2818,"26-28 Smithfield Road, SMITHFIELD NSW 2164",Speedway,2164,,,124.9,05/04/2021 20:51,,,,,,,144.9,05/04/2021 20:51,,,126.9,05/04/2021 20:51,Speedway Smithfield,SMITHFIELD,-33.8510271,150.943983
2819,"52 Cardiff Road, Elermore Vale NSW 2287",Caltex,2287,,,,,,,,,169.5,05/04/2021 20:51,176.5,05/04/2021 20:51,,,155.5,05/04/2021 20:51,Caltex Elermore Vale,Elermore Vale,-32.9149781,151.6726306
2820,"106 Milperra Rd, Revesby NSW 2212",Speedway,2212,,,126.2,05/04/2021 20:52,,,,,,,146.2,05/04/2021 20:52,,,128.2,05/04/2021 20:52,Speedway Revesby,Revesby,-33.9343169,151.0059015
2821,"200 Main Road, Cardiff NSW 2285",Shell,2285,,,,,,,,,,,175.9,05/04/2021 20:52,,,155.9,05/04/2021 20:52,Shell Cardiff,Cardiff,-32.9366151,151.6575185
2822,"251 The Horsley Drive, Fairfield NSW 2165",Speedway,2165,,,124.9,05/04/2021 20:53,,,,,,,144.9,05/04/2021 20:53,,,126.9,05/04/2021 20:53,Speedway Fairfield,Fairfield,-33.8646734,150.9548015
2823,"95 BALLANTRAE DR, ST ANDREWS NSW 2566",Metro Fuel,2566,,,131.9,05/04/2021 20:54,,,,,,,151.9,05/04/2021 20:54,,,133.9,05/04/2021 20:54,Metro Petroleum St Andrews,ST ANDREWS,-34.0198467,150.833485
2825,"59-63 Tudor Street, HAMILTON NSW 2303",Ampol,2303,,,157.9,05/04/2021 21:04,,,,,172.9,05/04/2021 21:04,180.9,05/04/2021 21:04,,,159.9,05/04/2021 21:04,Ampol Hamilton,HAMILTON,-32.9239154,151.7462904
2828,"406 Pacific Hwy, BELMONT NORTH NSW 2280",Caltex,2280,,,157.9,05/04/2021 21:04,,,,,172.9,05/04/2021 21:04,180.9,05/04/2021 21:04,,,,,Caltex Belmont North,BELMONT NORTH,-33.0257248,151.6620262
2829,"164 Mona Vale Road, ST IVES NSW 2075",Ampol,2075,,,144.5,05/04/2021 21:04,,,,,162.5,05/04/2021 21:04,,,,,146.5,05/04/2021 21:04,Ampol Foodary St Ives,ST IVES,-33.7283411,151.1637317
2831,"397 Pacific Highway, Belmont NSW 2280",Caltex Woolworths,2280,,,157.9,05/04/2021 21:04,,,,,172.9,05/04/2021 21:04,179.9,05/04/2021 21:04,,,,,Caltex Woolworths Belmont,Belmont,-33.0257248,151.6620262
2832,"67 Stewart Ave, HAMILTON SOUTH NSW 2303",BP,2303,,,157.9,05/04/2021 21:07,,,,,,,182.9,05/04/2021 21:07,,,159.9,05/04/2021 21:07,BP Hamilton South,HAMILTON SOUTH,-32.9314281,151.7535334
2833,"100 CAMPBELLTOWN RD, MINTO NSW 2566",Metro Fuel,2566,,,131.9,05/04/2021 21:13,,,,,,,151.9,05/04/2021 21:13,,,133.9,05/04/2021 21:13,Metro Bow Bowing,MINTO,-34.0309754,150.8306059
2834,"396-404 Forest Road, Hurstville NSW 2220",Coles Express,2220,,,,,,,,,146.9,05/04/2021 21:15,154.9,05/04/2021 21:15,,,,,Coles Express Hurstville,Hurstville,-33.9636216,151.0930017
2835,"72 Stranraer Drive, St Andrews NSW 2566",Metro Fuel,2566,,,131.9,05/04/2021 21:18,,,,,,,151.9,05/04/2021 21:18,,,133.9,05/04/2021 21:18,Metro St Andrews,St Andrews,-34.0259174,150.8276296
2836,"126 Pacific Hwy, SWANSEA NSW 2281",Caltex,2281,,,157.9,05/04/2021 21:20,,,,,172.9,05/04/2021 21:20,180.9,05/04/2021 21:20,,,159.9,05/04/2021 21:20,Caltex Star Mart Swansea,SWANSEA,-33.098603,151.631236
2837,"88 - 92 Clinton Street, Goulburn NSW 2580",7-Eleven,2580,,,133.7,05/04/2021 21:20,,,,,147.7,05/04/2021 21:20,153.7,05/04/2021 21:20,,,135.7,05/04/2021 21:20,7-Eleven Goulburn,Goulburn,-34.7559414,149.7119086
2841,"1 Brookfield Road, Minto NSW 2566",Metro Fuel,2566,,,131.9,05/04/2021 21:23,,,,,,,151.9,05/04/2021 21:23,,,133.9,05/04/2021 21:23,Metro Minto,Minto,-34.0296578,150.8489774
2842,"32 Princes Hwy, Arncliffe NSW 2205",Speedway,2205,,,129.9,05/04/2021 21:24,,,,,,,,,,,,,Speedway Arncliffe,Arncliffe,-33.9366891,151.1496695
2843,"98 Park Road, Auburn NSW 2144",Budget,2144,,,127.9,05/04/2021 21:28,,,,,139.9,05/04/2021 21:28,149.9,05/04/2021 21:28,,,129.9,05/04/2021 21:28,Budget Auburn,Auburn,-33.8652601,151.0272705
2845,"12-14 Norfolk Street, Ingleburn NSW 2565",Caltex Woolworths,2565,,,131.9,05/04/2021 21:36,,,,,146.9,05/04/2021 21:36,153.9,05/04/2021 21:36,,,133.9,05/04/2021 21:36,Caltex Woolworths Ingleburn,Ingleburn,-33.9991704,150.8634034
2847,"34 APPIN RD, APPIN NSW 2560",Metro Fuel,2560,,,118.9,05/04/2021 22:02,,,,,,,,,,,,,Metro Petroleum Appin,APPIN,-34.1607483,150.7896035
2848,"2021 New England Hwy, Greta NSW 2334",Caltex,2334,,,153.9,05/04/2021 22:03,,,,,,,173.9,05/04/2021 22:03,,,155.9,05/04/2021 22:03,Caltex Greta,Greta,-32.6746674,151.3863139
2849,"588 HIGH ST, PENRITH NSW 2750",7-Eleven,2750,,,126.7,05/04/2021 22:04,,,,,,,146.7,05/04/2021 22:04,,,128.7,05/04/2021 22:04,7-Eleven Penrith,PENRITH,-33.7477938,150.6840081
2850,"Lot 1 Ben Lomond Road, MINTO NSW 2566",7-Eleven,2566,,,131.9,05/04/2021 22:04,,,,,145.9,05/04/2021 22:04,151.9,05/04/2021 22:04,,,133.9,05/04/2021 22:04,7-Eleven Minto,MINTO,-34.0276887,150.8407713
2851,"486 Londonderry Rd, LONDONDERRY NSW 2753",Metro Fuel,2753,,,128.7,05/04/2021 22:05,,,,,,,,,129.9,05/04/2021 22:05,,,Metro Londonderry,LONDONDERRY,-33.6302838,150.7386528
2852,"1 Bridgman Road, DUNOLLY NSW 2330",Mobil,2330,,,153.9,05/04/2021 22:05,,,,,165.9,05/04/2021 22:05,173.9,05/04/2021 22:05,,,155.9,05/04/2021 22:05,Mobil Singleton,DUNOLLY,-32.5564846,151.1676842
2853,"31-35 Unwins Bridge, Sydenham NSW 2044",Independent,2044,,,,,,,,,,,,,,,125.1,05/04/2021 22:11,Payless Fuel Sydenham,Sydenham,-33.9144577,151.1693149
2854,"122 High St, GRETA NSW 2334",BP,2334,,,153.9,05/04/2021 22:12,,,,,,,173.9,05/04/2021 22:12,,,155.9,05/04/2021 22:12,BP Greta,GRETA,-32.6774357,151.3887918
2856,"149 Eldridge Road, Condell Park NSW 2200",Metro Fuel,2200,,,126.2,05/04/2021 22:31,,,,,,,146.2,05/04/2021 22:31,,,128.2,05/04/2021 22:31,Metro Fuel Condell Park,Condell Park,-33.9308927,151.0119335
2858,"145-147 Hoskins Street, TEMORA NSW 2666",Shell,2666,,,,,,,,,,,,,130.9,05/04/2021 22:37,,,Westside Petroleum Temora,TEMORA,-34.4507914,147.5354415
2859,"120 ROCKY POINT RD, KOGARAH NSW 2217",Metro Fuel,2217,,,127.9,05/04/2021 22:48,,,,,144.9,05/04/2021 22:48,,,,,,,Metro Fuel Kogarah,KOGARAH,-33.972488,151.1363916
2860,"80-82 Central Ave, OAK FLATS NSW 2529",Metro Fuel,2529,,,139.9,05/04/2021 22:54,,,,,,,,,136.9,05/04/2021 22:54,,,Metro Petroleum Oakflats,OAK FLATS,-34.5679121,150.8197869
2861,"160 SOUTH TCE, BANKSTOWN NSW 2200",Metro Fuel,2200,,,122.9,05/04/2021 23:00,,,,,,,,,,,,,Metro Petroleum Bankstown South,BANKSTOWN,-33.9181896,151.0363065
2862,"2 Lugard St, PENRITH NSW 2750",Caltex,2750,,,126.4,05/04/2021 23:04,,,,,144.4,05/04/2021 23:04,153.4,05/04/2021 23:04,,,128.4,05/04/2021 23:04,Caltex North Penrith,PENRITH,-33.7343578,150.6912697
2863,"187 Wilson Road, Green Valley NSW 2168",7-Eleven,2168,,,131.7,05/04/2021 23:08,,,,,,,151.7,05/04/2021 23:08,,,133.7,05/04/2021 23:08,7-Eleven Green Valley,Green Valley,-33.9044143,150.8661782
2864,"21 BENGAL ST, COOLONGOLOOK NSW 2423",Mobil,2423,,,129.7,05/04/2021 23:29,,,,,144.7,05/04/2021 23:29,152.7,05/04/2021 23:29,131.7,05/04/2021 23:29,132.7,05/04/2021 23:29,Mobil Coolongolook,COOLONGOLOOK,-32.2188249,152.3219389
2865,"49-51 Great Western Highway, Emu Plains NSW 2750",7-Eleven,2750,,,126.9,05/04/2021 23:32,,,,,,,146.9,05/04/2021 23:32,,,128.9,05/04/2021 23:32,7-Eleven Emu Plains,Emu Plains,-33.7526476,150.6666241
2866,"206 Adelaide Street, HEATHERBRAE NSW 2324",Metro Fuel,2324,,,135.9,05/04/2021 23:48,,,,,,,159.9,05/04/2021 23:48,129.9,05/04/2021 23:48,139.9,05/04/2021 23:48,Metro Petroleum Heatherbrae,HEATHERBRAE,-32.7783061,151.738599
2867,"924 Victoria Rd, WEST RYDE NSW 2114",Caltex Woolworths,2114,,,124.5,05/04/2021 23:52,,,,,139.5,05/04/2021 23:52,146.5,05/04/2021 23:52,,,126.5,05/04/2021 23:52,Caltex Woolworths West Ryde,WEST RYDE,-33.81080065,151.0934221
2868,"690A GREAT WESTERN HWY, FAULCONBRIDGE NSW 2776",Metro Fuel,2776,,,,,,,,,,,,,129.9,05/04/2021 23:57,138.9,05/04/2021 23:57,Metro Petroleum Faulconbridge,FAULCONBRIDGE,-33.694728,150.539421
2869,"20-22 BABBAGE RD, ROSEVILLE NSW 2069",Speedway,2069,,,135.9,05/05/2021 0:01,,,,,,,155.9,05/05/2021 0:01,,,137.9,05/05/2021 0:01,Speedway Roseville,ROSEVILLE,-33.7815656,151.195573
2870,"16-38 Military Rd, Neutral Bay NSW 2089",Caltex,2089,,,,,,,,,167.9,05/05/2021 0:04,,,,,,,Caltex Neutral Bay,Neutral Bay,-33.8297198,151.2146364
2871,"323 River Street, BALLINA NSW 2478",Metro Fuel,2478,,,139.9,05/05/2021 0:05,,,,,153.9,05/05/2021 0:05,161.9,05/05/2021 0:05,137.9,05/05/2021 0:05,142.9,05/05/2021 0:05,Metro Petroleum Ballina,BALLINA,-28.86600025,153.5502802
2872,"114 Boundary Road, PEAKHURST NSW 2210",Metro Fuel,2210,,,126.7,05/05/2021 0:20,,,,,,,,,126.7,05/05/2021 0:20,,,Metro Peakhurst,PEAKHURST,-33.9588856,151.0638931
2873,"36-38 Lane Cove Rd, RYDE NSW 2112",Metro Fuel,2112,,,127.9,05/05/2021 0:39,,,,,,,,,125.9,05/05/2021 0:39,,,Metro Fuel,RYDE,-33.8081095,151.1085755
2874,"281 Hawkesbury Rd, Winmalee NSW 2777",Caltex,2777,,,,,,,,,152.9,05/05/2021 2:31,,,,,140.9,05/05/2021 2:31,Caltex Winmalee,Winmalee,-33.6865977,150.5862036
2875,"516-526 GREAT WESTERN HWY, ST MARYS NSW 2760",Metro Fuel,2760,,,127.9,05/05/2021 3:32,,,,,,,,,,,,,METRO PETROLEUM ST MARYS,ST MARYS,-33.773141,150.786648
2876,"8-10 Perouse Road, RANDWICK NSW 2031",BP,2031,,,137.9,05/05/2021 4:00,,,,,,,159.9,05/05/2021 4:00,,,139.9,05/05/2021 4:00,BP Randwick,RANDWICK,-33.918205,151.2422034
2878,"33-37 Carrington Rd, RANDWICK NSW 2031",BP,2031,,,137.9,05/05/2021 4:05,,,,,,,162.9,05/05/2021 4:05,,,139.9,05/05/2021 4:05,BP CLOVELLY,RANDWICK,-33.9066819,151.2522286
2879,"12B Oatley Parade, Oatley NSW 2223",Budget,2223,,,125.9,05/05/2021 4:33,,,,,,,,,,,,,Budget Oatley,Oatley,-33.9827538,151.0793368
2880,"987 Hume Highway, Lansdowne NSW 2163",Metro Fuel,2163,,,125.9,05/05/2021 4:56,,,,,,,,,,,,,Metro Lansdowne,Lansdowne,-33.8896625,150.973185
2881,"531 Princes Hwy, TEMPE NSW 2044",Metro Fuel,2044,,,128.9,05/05/2021 4:57,,,,,,,,,,,,,Metro Tempe,TEMPE,-33.9279322,151.1579164
2882,"102 Wollombi Rd, CESSNOCK NSW 2325",Metro Fuel,2325,,,122.9,05/05/2021 4:59,,,,,,,,,,,124.9,05/05/2021 4:59,Metro Cessnock,CESSNOCK,-32.8410367,151.3390563
2884,"289 Cessnock Road, Abermain NSW 2326",Metro Fuel,2326,,,137.9,05/05/2021 5:01,,,,,,,,,128.9,05/05/2021 5:01,,,Metro Fuel Abermain,Abermain,-32.8126346,151.4428847
2885,"307-309 Bexley Rd, BEXLEY NORTH NSW 2207",Metro Fuel,2207,,,124.7,05/05/2021 5:01,,,,,,,146.7,05/05/2021 5:01,,,128.7,05/05/2021 5:01,Metro Petroleum Bexley North,BEXLEY NORTH,-33.9440684,151.1213341
2887,"50 Pacific Hwy, DOYALSON NSW 2262",Metro Fuel,2262,,,143.9,05/05/2021 5:03,,,,,,,166.9,05/05/2021 5:03,,,147.9,05/05/2021 5:03,Metro Doyalson,DOYALSON,-33.2039282,151.5197218
2889,"607 Canterbury Road, Belmore NSW 2192",Metro Fuel,2192,,,124.7,05/05/2021 5:05,,,,,,,,,,,,,Metro Belmore,Belmore,-33.9222062,151.0948788
2890,"380 Wollombi Rd, BELLBIRD NSW 2325",Metro Fuel,2325,,,122.9,05/05/2021 5:06,,,,,,,,,,,124.9,05/05/2021 5:06,Metro Petroleum Bellbird,BELLBIRD,-32.8599681,151.3202623
2891,"472 CABRAMATTA RD, MOUNT PRITCHARD NSW 2170",Metro Fuel,2170,,,125.5,05/05/2021 5:10,,,,,,,,,,,,,Metro Mt Pritchard,MOUNT PRITCHARD,-33.8975835,150.9140913
2892,"107 Anderson Drive, TARRO NSW 2322",Metro Fuel,2322,125.9,05/05/2021 5:13,122.9,05/05/2021 5:13,,,,,135.9,05/05/2021 5:13,,,,,124.9,05/05/2021 5:13,Metro Petroleum Tarro,TARRO,-32.8076023,151.6588539
2893,"972 Hume Highway, Bass Hill NSW 2197",Speedway,2197,,,123.7,05/05/2021 5:15,,,,,,,143.7,05/05/2021 5:15,,,125.7,05/05/2021 5:15,Speedway Bass Hill,Bass Hill,-33.8990338,150.9964063
2894,"198 Hill End Road, Doonside NSW 2767",Metro Fuel,2767,,,130.9,05/05/2021 5:15,,,,,,,,,,,,,Metro Fuel Doonside,Doonside,-33.7611391,150.8698407
2895,"98 Victoria Street, West Dubbo NSW 2830",Inland Petroleum,2830,137.9,05/05/2021 5:15,,,,,,,,,,,,,,,Independent West Dubbo,West Dubbo,-32.2462772,148.5911409
2896,"702-704 Warringah Road, Forestville NSW 2087",Metro Fuel,2087,,,135.9,05/05/2021 5:23,,,,,,,155.9,05/05/2021 5:23,,,137.9,05/05/2021 5:23,Metro Fuel Killarney Heights,Forestville,-33.7609212,151.2161153
2897,"656 Warringah Road, FORESTVILLE NSW 2087",Metro Fuel,2087,,,135.9,05/05/2021 5:23,,,,,,,,,,,137.9,05/05/2021 5:23,Metro Petroleum Forestville,FORESTVILLE,-33.7609212,151.2161153
2898,"16 Princes Highway, FAIRY MEADOW NSW 2519",Metro Fuel,2519,,,119.9,05/05/2021 5:31,,,,,,,,,,,,,Metro Petroleum Fairy Meadow,FAIRY MEADOW,-34.3907248,150.8935312
2899,"88 Clovelly Rd, RANDWICK NSW 2031",Independent,2031,129.8,05/05/2021 5:33,,,,,,,149.8,05/05/2021 5:33,,,,,135.8,05/05/2021 5:33,Randwick Petroleum,RANDWICK,-33.9125064,151.2608176
2900,"7 NEWBRIDGE RD, CHIPPING NORTON NSW 2170",Shell,2170,,,125.9,05/05/2021 5:43,,,,,143.9,05/05/2021 5:43,153.5,05/05/2021 5:43,,,,,SHELL CHIPPING NORTON,CHIPPING NORTON,-33.929447,150.9794834
2901,"158-162 Gregory St, SOUTH WEST ROCKS NSW 2431",Shell,2431,137.9,05/05/2021 5:58,,,,,,,,,156.9,05/05/2021 5:58,,,138.9,05/05/2021 5:58,Shell Southwest Rocks,SOUTH WEST ROCKS,-30.8946345,153.0396562
2902,"242 Parramatta Road, Homebush NSW 2140",Enhance,2140,,,132.8,05/05/2021 5:59,,,,,,,155.8,05/05/2021 5:59,,,135.8,05/05/2021 5:59,Enhance Homebush,Homebush,-33.8617267,151.0763447
2904,"998 Punchbowl Road, PUNCHBOWL NSW 2196",Metro Fuel,2196,,,126.7,05/05/2021 6:08,,,,,,,,,,,,,Metro Punchbowl,PUNCHBOWL,-33.9261647,151.0537137
2905,"127-129 Marion St, Leichhardt NSW 2040",Metro Fuel,2040,,,,,,,,,155.9,05/05/2021 6:08,163.9,05/05/2021 6:08,,,142.9,05/05/2021 6:08,Metro Leichhardt,Leichhardt,-33.8840198,151.1507748
2906,"585 Hume Hwy, YAGOONA NSW 2199",Metro Fuel,2199,,,126.9,05/05/2021 6:10,,,,,,,,,,,128.9,05/05/2021 6:10,Metro Yagoona,YAGOONA,-33.9071092,151.0227925
2907,"1/169 Annangrove Rd, Annangrove NSW 2156",Budget,2156,,,,,,,,,,,160.9,05/05/2021 6:11,,,141.9,05/05/2021 6:11,Budget Annangrove,Annangrove,-33.6688084,150.9519312
2908,"13-15 Doonside Rd, Doonside NSW 2767",Westside,2767,,,130.9,05/05/2021 6:16,,,,,,,,,,,132.9,05/05/2021 6:16,Westside Doonside,Doonside,-33.7737268,150.8741663
2910,"32 Bryant St, NARWEE NSW 2209",Metro Fuel,2209,,,125.7,05/05/2021 6:18,,,,,,,,,132.9,05/05/2021 6:18,,,Metro Petroleum Narwee,NARWEE,-33.9492092,151.0735307
2911,"275 Pacific Highway, Hornsby NSW 2077",Metro Fuel,2077,,,,,,,,,,,162.5,05/05/2021 6:23,,,,,Metro Fuel Hornsby,Hornsby,-33.7065033,151.0990028
2912,"3 Railway Pde, KOGARAH NSW 2217",Budget,2217,,,126.9,05/05/2021 6:23,,,,,,,149.9,05/05/2021 6:23,,,129.9,05/05/2021 6:23,Budget Carlton,KOGARAH,-33.9662724,151.1308486
2913,"36 Henderson Road, Alexandria NSW 2015",Metro Fuel,2015,,,134.9,05/05/2021 6:23,,,,,,,155.9,05/05/2021 6:23,,,136.9,05/05/2021 6:23,Metro Fuel Alexandria,Alexandria,-33.89746645,151.1973243
2915,"86 Kenthurst Road, Kenthurst NSW 2156",Westside,2156,,,141.9,05/05/2021 6:28,,,,,,,163.9,05/05/2021 6:28,,,143.9,05/05/2021 6:28,Westside Kenthurst,Kenthurst,-33.6824868,151.0111604
2916,"57 Adderton Road, Telopea NSW 2117",Budget,2117,,,123.9,05/05/2021 6:31,,,,,141.9,05/05/2021 6:31,,,,,127.9,05/05/2021 6:31,Budget Telopea,Telopea,-33.7933949,151.0412913
2918,"62-68 Clinton Street, GOULBURN NSW 2580",Metro Fuel,2580,125.9,05/05/2021 6:32,131.9,05/05/2021 6:32,,,,,,,,,125.9,05/05/2021 6:32,,,Metro Petroleum Goulburn,GOULBURN,-34.7559414,149.7119086
2919,"29 President Ave, KOGARAH NSW 2217",Ampol,2217,,,128.7,05/05/2021 6:32,,,,,146.7,05/05/2021 6:32,155.7,05/05/2021 6:32,,,130.7,05/05/2021 6:32,Ampol Kogarah,KOGARAH,-33.9643783,151.137246
2920,"228 Edgar Street, Condell Park NSW 2200",Shell,2200,,,,,,,76.5,05/05/2021 6:32,143.9,05/05/2021 6:32,153.5,05/05/2021 6:32,,,127.9,05/05/2021 6:32,SHELL CONDELL PARK,Condell Park,-33.9191123,151.0134885
2921,"191-193 Cessnock Rd, Weston NSW 2326",Metro Fuel,2326,128.9,05/05/2021 6:33,137.9,05/05/2021 6:33,,,,,,,,,128.9,05/05/2021 6:33,,,Metro Weston,Weston,-32.8144913,151.4520513
2922,"309A WOLLOMBI RD, BELLBIRD HEIGHTS NSW 2325",Metro Fuel,2325,,,122.9,05/05/2021 6:33,,,,,,,,,,,124.9,05/05/2021 6:33,Metro Bellbird Heights,BELLBIRD HEIGHTS,-32.8521112,151.3270192
2923,"Yangan Avenue, Beresfield NSW 2322",Ampol,2322,,,,,,,,,,,,,144.7,05/05/2021 6:48,,,AMPOL Beresfield,Beresfield,-32.8097926,151.633701
2924,"67 Old Bathurst Road, East Blaxland NSW 2774",United,2774,,,127.9,05/05/2021 6:50,,,,,,,150.9,05/05/2021 6:50,,,129.9,05/05/2021 6:50,United Petroleum East Blaxland,East Blaxland,-33.7451746,150.618658
2925,"522 Smithfield Road, Prairiewood NSW 2176",United,2176,,,129.5,05/05/2021 6:51,,,,,144.5,05/05/2021 6:51,152.5,05/05/2021 6:51,,,131.5,05/05/2021 6:51,United Prairiewood,Prairiewood,-33.8719646,150.9011164
2926,"625 Pittwater Road, Dee Why NSW 2099",United,2099,,,144.9,05/05/2021 6:51,,,,,,,167.9,05/05/2021 6:51,,,146.9,05/05/2021 6:51,United Petroleum Dee Why Pittwater,Dee Why,-33.7560121,151.2826023
2927,"90-92 Great Western Highway, Medlow Bath NSW 2780",United,2780,,,140.7,05/05/2021 6:51,,,,,155.7,05/05/2021 6:51,163.7,05/05/2021 6:51,,,142.7,05/05/2021 6:51,United Petroleum Medlow Bath,Medlow Bath,-33.6784402,150.2822205
2928,"281 HOMER ST, EARLWOOD NSW 2206",Metro Fuel,2206,,,126.7,05/05/2021 6:55,,,,,,,,,125.9,05/05/2021 6:55,,,Metro Petroleum Earlwood,EARLWOOD,-33.9239004,151.1358102
2930,"Cowpasture Rd & Green Valley, Green Valley NSW 2168",Coles Express,2168,,,132.9,05/05/2021 7:00,,,,,149.9,05/05/2021 7:00,157.9,05/05/2021 7:00,,,134.9,05/05/2021 7:00,Coles Express Green Valley,Green Valley,-33.9021642,150.8552993
2931,"1 DUNN RD, SMEATON GRANGE NSW 2567",Caltex,2567,,,,,,,86.9,05/05/2021 7:02,,,,,,,,,Caltex Smeaton Grange,SMEATON GRANGE,-34.0327845,150.7549063
2932,"43 Booralie Rd, TERREY HILLS NSW 2084",United,2084,,,143.9,05/05/2021 7:02,,,,,158.9,05/05/2021 7:02,166.9,05/05/2021 7:02,,,145.9,05/05/2021 7:02,United Terrey HILLS,TERREY HILLS,-33.6801029,151.2250547
2933,"1 DUNN RD, SMEATON GRANGE NSW 2567",Caltex,2567,126.9,05/05/2021 7:04,,,,,,,147.5,05/05/2021 7:04,153.9,05/05/2021 7:04,128.9,05/05/2021 7:04,,,Caltex Smeaton Grange,SMEATON GRANGE,-34.0327845,150.7549063
2934,"516-526 GREAT WESTERN HWY, ST MARYS NSW 2760",Metro Fuel,2760,,,126.9,05/05/2021 7:04,,,,,,,146.9,05/05/2021 7:04,,,128.9,05/05/2021 7:04,METRO PETROLEUM ST MARYS,ST MARYS,-33.773141,150.786648
2935,"2-6 General Holmes Drive, Brighton-Le-Sands NSW 2216",Coles Express,2216,,,128.9,05/05/2021 7:05,,,,,,,153.9,05/05/2021 7:05,,,,,Coles Express Brighton-Le-Sands,Brighton-Le-Sands,-33.9562897,151.1579731
2939,"57 Central Coast Highway, West Gosford NSW 2250",Metro Fuel,2250,,,133.9,05/05/2021 7:11,,,,,153.9,05/05/2021 7:11,163.9,05/05/2021 7:11,,,139.9,05/05/2021 7:11,Metro Gosford,West Gosford,-33.42672195,151.3290759
2940,"855 Macquarie Drive, Valentine NSW 2280",BP,2280,,,154.9,05/05/2021 7:11,,,,,,,179.9,05/05/2021 7:11,,,154.9,05/05/2021 7:11,BP Valentine,Valentine,-33.0065053,151.6431592
2945,"132 Maitland Road, Mayfield NSW 2304",7-Eleven,2304,,,126.9,05/05/2021 7:12,,,,,140.9,05/05/2021 7:12,146.9,05/05/2021 7:12,,,128.9,05/05/2021 7:12,7-Eleven Mayfield,Mayfield,-32.896958,151.7360679
2947,"369 Pacific Highway, Heatherbrae NSW 2324",7-Eleven,2324,,,,,,,,,,,,,132.9,05/05/2021 7:12,,,7-Eleven Heatherbrae,Heatherbrae,-32.7779958,151.7517262
2948,"184-188 Hannell Street, Wickham NSW 2293",7-Eleven,2293,,,157.7,05/05/2021 7:12,,,,,171.7,05/05/2021 7:12,177.7,05/05/2021 7:12,,,159.7,05/05/2021 7:12,7-Eleven Wickham,Wickham,-32.9196951,151.7594128
2949,"81-87 Bells Line of Road, North Richmond NSW 2754",United,2754,,,136.9,05/05/2021 7:13,,,,,151.9,05/05/2021 7:13,159.9,05/05/2021 7:13,,,138.9,05/05/2021 7:13,United Petroleum North Richmond,North Richmond,-33.5718933,150.7102082
2950,"81 Aberdare Rd, ABERDARE NSW 2325",Independent,2325,123.9,05/05/2021 7:15,,,,,,,,,,,,,123.9,05/05/2021 7:15,Aberdare Petroleum,ABERDARE,-32.8411974,151.3649657
2952,"210-214 Wollombi Road, Cessnock NSW 2325",7-Eleven,2325,,,125.9,05/05/2021 7:17,,,,,139.9,05/05/2021 7:17,145.9,05/05/2021 7:17,,,127.9,05/05/2021 7:17,7-Eleven Cessnock,Cessnock,-32.935174,151.1476962
