Number,station,location,latitude,longitude,owner,Price_U91,Price_P98
705,"494 Pacific Hwy, Killara NSW 2071","Pacific Highway, Killara, Sydney, Ku-ring-gai Council, Upper North Shore, New South Wales, 2071, Australia",-33.7694813,151.1601794,7-Eleven,Not Selling U91    ,165.9
707,"238 Pacific Highway, Lindfield NSW 2070","7-Eleven, 238-240, Pacific Highway, Lindfield, Sydney, Ku-ring-gai Council, Upper North Shore, New South Wales, 2070, Australia",-33.77888635,151.1689932,7-Eleven,147.9,165.9
708,"461 Hume Hwy, Casula NSW 2170","Hume Highway, Casula, Sydney, Liverpool City Council, New South Wales, 2170, Australia",-33.9563636,150.8920968,BP,133.9,158.9
709,"133 Wyndham Street, ALEXANDRIA NSW 2015","Wyndham Street, Macdonaldtown, Alexandria, Sydney, Council of the City of Sydney, New South Wales, 2015, Australia",-33.896925,151.1982946,Caltex Woolworths,139.9,164.9
710,"338-340 Hume Highway, Liverpool NSW 2170","Hume Highway, Liverpool, Sydney, Liverpool City Council, New South Wales, 2170, Australia",-33.92865,150.9180817,Coles Express,133.9,156.9
711,"624 Young St, ALBURY NSW 2640","Young Street, Albury, Albury City Council, New South Wales, 2640, Australia",-36.0855826,146.9228341,Mobil,129.9,149.9
712,"1/158 Auburn Rd, Birrong NSW 2143","Auburn Road, Birrong, Sydney, Canterbury-Bankstown Council, New South Wales, 2143, Australia",-33.8906539,151.0223151,Speedway,129.9,159.9
713,"210 Guildford Road, GUILDFORD NSW 2161","Guildford Road, Guildford, Sydney, Cumberland City Council, New South Wales, 2161, Australia",-33.8548607,150.9904339,Westside,129.9,149.9
714,"107 Anderson Drive, TARRO NSW 2322","Metro Petroluem, 107, Anderson Drive, Tarro, Newcastle City Council, New South Wales, 2322, Australia",-32.8076023,151.6588539,Metro Fuel,119.9,Not Selling P98
715,"36 Mulgoa Road, Regentville NSW 2745","Mulgoa Road, Regentville, Sydney, Penrith City Council, New South Wales, 2745, Australia",-33.7756615,150.6595844,7-Eleven,132.9,150.9
717,"12 Hawkesbury Valley Way, WINDSOR NSW 2756","Hawkesbury Valley Way, Windsor, Sydney, Hawkesbury City Council, New South Wales, 2756, Australia",-33.6115849,150.8126497,7-Eleven,139.7,157.7
719,"12-14 Norfolk Street, Ingleburn NSW 2565","Norfolk Street, Ingleburn, Sydney, Campbelltown City Council, New South Wales, 2565, Australia",-33.9991704,150.8634034,Caltex Woolworths,144.9,164.9
720,"877-879 Pacific Hwy, Chatswood NSW 2067","Pacific Highway, Chatswood, Sydney, Willoughby City Council, Lower North Shore, New South Wales, 2067, Australia",-33.7959787,151.1781521,Coles Express,149.9,172.9
721,"10-12 Park Ave, Punchbowl NSW 2196","10-12, Park Avenue, Punchbowl, Sydney, Canterbury-Bankstown Council, New South Wales, 2196, Australia",-33.91806135,151.0632421,Metro Fuel,129.7,147.7
722,"81 Aberdare Rd, ABERDARE NSW 2325","Aberdare Road, Cessnock, Aberdare, Cessnock City Council, New South Wales, 2325, Australia",-32.8411974,151.3649657,Independent,124.5,Not Selling P98
723,"418 Liverpool Road, Croydon NSW 2132","Liverpool Road, Croydon, Sydney, Burwood Council, New South Wales, 2132, Australia",-33.8866614,151.1125745,Speedway,126.9,Not Selling P98
724,"240 Hume Highway, LANSVALE NSW 2166","Hume Highway, Lansvale, Sydney, Fairfield City Council, New South Wales, 2166, Australia",-33.8998346,150.946278,Coles Express,130.9,153.9
725,"65-99 Hume Highway, Canley Vale NSW 2166","Hume Highway, Canley Vale, Sydney, Fairfield City Council, New South Wales, 2166, Australia",-33.8921192,150.9635308,Coles Express,Not Selling U91    ,153.9
726,"2 Ceduna Street, MOUNT AUSTIN NSW 2650","Ceduna Street, Mount Austin, Wagga Wagga City Council, New South Wales, 2650, Australia",-35.1376564,147.3568715,Westside,135.9,151.9
727,"229 BOURKE ST, TOLLAND NSW 2650","Bourke Street, Tolland, Wagga Wagga City Council, New South Wales, 2650, Australia",-35.1443668,147.3506161,Shell,136.9,154.9
729,"244 Hawkesbury Valley Way, CLARENDON NSW 2756","Hawkesbury Valley Way, Clarendon, Sydney, Hawkesbury City Council, New South Wales, 2756, Australia",-33.6091908,150.8031499,BP,139.4,157.4
730,"83 CAMP ST, GRENFELL NSW 2810","Camp Street, Grenfell, Weddin Shire Council, New South Wales, 2810, Australia",-33.8943001,148.1575022,Enhance,126.9,Not Selling P98
731,"521 Carrington Road, LONDONDERRY NSW 2753","Carrington Road, Londonderry, Sydney, Penrith City Council, New South Wales, 2753, Australia",-33.6455071,150.7393514,Caltex,129.9,153.9
732,"37 Crystal St., Petersham NSW 2049","Crystal Street, Petersham, Sydney, Inner West Council, Inner West, New South Wales, 2049, Australia",-33.8949275,151.1571114,Budget,144.9,161.9
733,"154 Silverwater Rd, SILVERWATER NSW 2128","154, Silverwater Road, Silverwater, Sydney, City of Parramatta Council, New South Wales, 2128, Australia",-33.831671,151.048545,Caltex Woolworths,128.9,148.9
734,"326-328 Blaxland Road, Ryde NSW 2112","Blaxland Road, Ryde, Sydney, Council of the City of Ryde, New South Wales, 2112, Australia",-33.8091966,151.1059101,7-Eleven,127.5,145.5
735,"4 Ryde Rd, Hunters Hill NSW 2110","Ryde Road, Hunters Hill, Sydney, The Council of the Municipality of Hunters Hill, New South Wales, 2110, Australia",-33.833456,151.1434887,Coles Express,Not Selling U91    ,Not Selling P98
737,"1141 Castlereagh Rd, Castlereagh NSW 2749","Castlereagh Road, Castlereagh, Sydney, Penrith City Council, New South Wales, 2749, Australia",-33.713405,150.6950022,Caltex,132.9,154.9
738,"1 Avenue of the Americas, Newington NSW 2127","Avenue of the Americas, Newington, Sydney, City of Parramatta Council, New South Wales, 2127, Australia",-33.8351017,151.0548724,Caltex Woolworths,Not Selling U91    ,148.9
739,"251 The Horsley Drive, Fairfield NSW 2165","The Horsley Drive, Fairfield, Sydney, Fairfield City Council, New South Wales, 2165, Australia",-33.8646734,150.9548015,Speedway,127.9,145.9
740,"769 The Horsley Dr, SMITHFIELD NSW 2164","The Horsley Drive, Smithfield, Sydney, Fairfield City Council, New South Wales, 2164, Australia",-33.8504519,150.9197606,Speedway,127.9,145.9
741,"26-28 Smithfield Road, SMITHFIELD NSW 2164","Smithfield Road, Smithfield, Sydney, Fairfield City Council, New South Wales, 2165, Australia",-33.8510271,150.943983,Speedway,127.9,145.9
742,"394 FIFTEENTH AV, AUSTRAL NSW 2179","Fifteenth Avenue, Austral, Sydney, Liverpool City Council, New South Wales, 2179, Australia",-33.9192784,150.8183424,Speedway,128.9,146.9
744,"115-119 Hume Hwy, Lansvale NSW 2166","Hume Highway, Lansvale, Sydney, Fairfield City Council, New South Wales, 2166, Australia",-33.8998346,150.946278,BP,Not Selling U91    ,151.9
746,"Yangan Avenue, Beresfield NSW 2322","Yangan Drive, Beresfield, Newcastle City Council, New South Wales, 2322, Australia",-32.8097926,151.633701,Ampol,Not Selling U91    ,Not Selling P98
747,"45 Yanko Road, West Pymble NSW 2073","45, Yanko Road, West Pymble, Sydney, Ku-ring-gai Council, Upper North Shore, New South Wales, 2073, Australia",-33.762082,151.128511,BP,Not Selling U91    ,165.9
748,"518 Coolac Rd, Coolac NSW 2727","Coolac Road, Coolac, Cootamundra-Gundagai Regional Council, New South Wales, 2727, Australia",-34.9479873,148.1683238,Mobil,Not Selling U91    ,Not Selling P98
749,"276 Miller Road, Villawood NSW 2144","Miller Road, Villawood, Sydney, Canterbury-Bankstown Council, New South Wales, 2163, Australia",-33.8857301,150.9928045,Caltex,129.9,150.9
750,"924 HUME HWY, BASS HILL NSW 2197","Hume Highway, Bass Hill, Sydney, Canterbury-Bankstown Council, New South Wales, 2197, Australia",-33.8990338,150.9964063,United,125.7,Not Selling P98
751,"57 Adderton Road, Telopea NSW 2117","Budget Petrol Telopea, 57, Adderton Road, Telopea, Sydney, City of Parramatta Council, New South Wales, 2117, Australia",-33.7933949,151.0412913,Budget,129.9,Not Selling P98
752,"438 Crown St, West Wollongong NSW 2500","Crown Street, West Wollongong, Wollongong City Council, New South Wales, 2500, Australia",-34.4259205,150.8758254,BP,149.9,Not Selling P98
753,"86 Kenthurst Road, Kenthurst NSW 2156","Kenthurst Road, Kenthurst, Sydney, The Hills Shire Council, Hills District, New South Wales, 2156, Australia",-33.6824868,151.0111604,Westside,147.9,167.9
754,"1 DUNN RD, SMEATON GRANGE NSW 2567","Dunn Road, Smeaton Grange, Sydney, Camden Council, New South Wales, 2567, Australia",-34.0327845,150.7549063,Caltex,Not Selling U91    ,Not Selling P98
756,"74-78 Auburn Road, Auburn NSW 2144","Auburn Road, Auburn, Sydney, Cumberland City Council, New South Wales, 2144, Australia",-33.8554861,151.0319062,Metro Fuel,127.9,145.9
757,"846 THE HORSLEY DRIVE, SMITHFIELD NSW 2164","BP gas station, 846, The Horsley Drive, Smithfield, Sydney, Fairfield City Council, New South Wales, 2164, Australia",-33.8514202,150.9256063,BP,Not Selling U91    ,157.9
758,"308-310 Parramatta Road, Stanmore NSW 2048","Coles Express, 308-310, Parramatta Road, Stanmore, Sydney, Inner West Council, Inner West, New South Wales, 2048, Australia",-33.8884658,151.1643635,Coles Express,155.9,178.9
759,"3 Bells Line Of Road, NORTH RICHMOND NSW 2754","Bells Line of Road, North Richmond, Sydney, Hawkesbury City Council, New South Wales, 2754, Australia",-33.5718933,150.7102082,BP,138.9,162.9
760,"214 Warringah Road, Beacon Hill NSW 2100","Ecospray Car Wash Cafe, 214-224, Warringah Road, Beacon Hill, Sydney, Northern Beaches Council, Northern Beaches, New South Wales, 2100, Australia",-33.7524212,151.2547107,United,145.7,167.9
761,"615-617 Hume Hwy, CASULA NSW 2170","Hume Highway, Casula, Sydney, Liverpool City Council, New South Wales, 2170, Australia",-33.9563636,150.8920968,BP,134.9,157.9
762,"23-27 Stockton St, Nelson Bay NSW 2315","Stockton Street, Nelson Bay, Port Stephens Council, New South Wales, 2315, Australia",-32.724742,152.140593,Coles Express,Not Selling U91    ,Not Selling P98
763,"320 Polding St, FAIRFIELD WEST NSW 2165","Polding Street, Fairfield West, Sydney, Fairfield City Council, New South Wales, 2165, Australia",-33.8609694,150.9313551,7-Eleven,Not Selling U91    ,Not Selling P98
764,"629-631 Hume Highway, CASULA NSW 2170","Hume Highway, Casula, Sydney, Liverpool City Council, New South Wales, 2170, Australia",-33.9563636,150.8920968,Coles Express,134.9,157.9
766,"797 Pennant Hills Road, CARLINGFORD NSW 2118","797-799, Pennant Hills Road, Mobbs Hill, Carlingford, Sydney, City of Parramatta Council, New South Wales, 2118, Australia",-33.7757819,151.0516532,Caltex Woolworths,155.9,176.9
767,"22 Station St, Gulgong NSW 2852","Station Street, Gulgong, Mid-Western Regional Council, New South Wales, 2852, Australia",-32.3565136,149.5369884,Independent,Not Selling U91    ,Not Selling P98
768,"85 BATHURST ST, PITT TOWN NSW 2756","Bathurst Street, Pitt Town, Sydney, Hawkesbury City Council, New South Wales, 2756, Australia",-33.5907255,150.863948,Independent,148.9,163.9
769,"131 Pennant Hills Rd, CARLINGFORD NSW 2118","Pennant Hills Road, Carlingford, Sydney, City of Parramatta Council, New South Wales, 2118, Australia",-33.7743611,151.0512318,Caltex Woolworths,155.9,176.9
771,"132 Allambie road, Allambie Heights NSW 2100","Allambie Road, Allambie, Allambie Heights, Sydney, Northern Beaches Council, Northern Beaches, New South Wales, 2100, Australia",-33.7749732,151.2615233,BP,Not Selling U91    ,174.8
772,"213 Kissing Point Rd, Turramurra NSW 2074","213, Kissing Point Road, South Turramurra, Sydney, Ku-ring-gai Council, Upper North Shore, New South Wales, 2074, Australia",-33.748505,151.111943,BP,Not Selling U91    ,161.9
773,"38 Maitland Road, Paterson NSW 2421","Maitland Road, Paterson, Dungog Shire Council, New South Wales, 2421, Australia",-32.6035336,151.6175585,Independent,Not Selling U91    ,Not Selling P98
775,"197 Windsor Road, Northmead NSW 2152","Windsor Road, Northmead, Sydney, City of Parramatta Council, New South Wales, 2152, Australia",-33.7878586,150.9950311,Coles Express,141.9,164.9
776,"50 Shelly Beach Rd, Shelly Beach NSW 2261","Shelly Beach Road, Shelly Beach, Central Coast Council, New South Wales, 2261, Australia",-33.3693126,151.4775945,Metro Fuel,140.2,Not Selling P98
777,"81-87 Bells Line of Road, North Richmond NSW 2754","Bells Line of Road, North Richmond, Sydney, Hawkesbury City Council, New South Wales, 2754, Australia",-33.5718933,150.7102082,United,140.9,161.9
778,"2 TOMERONG ST, HUSKISSON NSW 2540","Tomerong Street, Huskisson, Shoalhaven City Council, New South Wales, 2540, Australia",-35.0354098,150.6666545,Mobil,135.7,155.7
779,"431 The Entrance Rd, LONG JETTY NSW 2261","Caltex, 431-495, The Entrance Road, Long Jetty, Central Coast Council, New South Wales, 2261, Australia",-33.3600975,151.4828687,Caltex,159.9,180.9
782,"1 Lavis Lane, WILLIAMTOWN NSW 2318","Lavis Lane, Williamtown, Port Stephens Council, New South Wales, 2318, Australia",-32.8207229,151.8622711,Metro Fuel,Not Selling U91    ,149.7
783,"200 Homer St, Earlwood NSW 2206","Homer Street, Earlwood, Sydney, Canterbury-Bankstown Council, New South Wales, 2206, Australia",-33.9239004,151.1358102,Budget,129.5,147.5
784,"75-78 Bells Line Of Road, NORTH RICHMOND NSW 2754","Bells Line of Road, North Richmond, Sydney, Hawkesbury City Council, New South Wales, 2754, Australia",-33.5718933,150.7102082,Coles Express,141.9,164.9
785,"16-38 Military Rd, Neutral Bay NSW 2089","Military Road, Neutral Bay, Sydney, North Sydney Council, Lower North Shore, New South Wales, 2089, Australia",-33.8297198,151.2146364,Caltex,Not Selling U91    ,Not Selling P98
787,"243 Pennant Hills Road, Carlingford NSW 2118","243, Pennant Hills Road, Carlingford, Sydney, City of Parramatta Council, New South Wales, 2118, Australia",-33.7828992,151.0457535,7-Eleven,Not Selling U91    ,173.9
790,"59 John Street, Singleton NSW 2330","John Street, Singleton, Singleton Council, New South Wales, 2330, Australia",-32.5623948,151.1699978,United,155.9,176.9
791,"56 Victoria Street, Taree NSW 2430","Victoria Street, Taree, Mid-Coast Council, New South Wales, 2430, Australia",-31.9070813,152.4713421,United,141.9,162.9
793,"9999 Pacific Hwy, BULAHDELAH NSW 2423","Pacific Highway, Boolambayte, Bulahdelah, Mid-Coast Council, New South Wales, 2423, Australia",-32.3880836,152.2532361,United,Not Selling U91    ,162.9
794,"2 Acacia Av, Ruse NSW 2560","Acacia Avenue, Ruse, Sydney, Campbelltown City Council, New South Wales, 2560, Australia",-34.0738454,150.8462624,Metro Fuel,131.9,154.9
798,"356 MAIN RD, TOUKLEY NSW 2263","Main Road, Toukley, Central Coast Council, New South Wales, 2263, Australia",-33.2630147,151.5306582,Westside,153.9,173.9
800,"38 Abbott Rd, SEVEN HILLS NSW 2147","Abbott Road, Seven Hills, Sydney, Blacktown City Council, New South Wales, 2147, Australia",-33.7679303,150.943623,Ampol,Not Selling U91    ,161.9
804,"50 Bells Line of Road, NORTH RICHMOND NSW 2754","Bells Line of Road, North Richmond, Sydney, Hawkesbury City Council, New South Wales, 2754, Australia",-33.5718933,150.7102082,Caltex Woolworths,141.9,166.9
805,"1a Tumbi Creek Road, BERKELEY VALE NSW 2261","Tumbi Creek Road, Berkeley Vale, Gosford, Central Coast Council, New South Wales, 2261, Australia",-33.3581366,151.4451408,Shell,139.9,159.9
806,"93 WEAKLEYS DR, BERESFIELD NSW 2322","Weakleys Drive, Beresfield, Newcastle City Council, New South Wales, 2322, Australia",-32.8134117,151.6355861,Coles Express,159.9,182.9
810,"14 Thomas St, Wallsend NSW 2287","Thomas Street, Wallsend, Newcastle, Newcastle City Council, New South Wales, 2287, Australia",-32.9069122,151.66945,Coles Express,159.9,182.9
813,"200 Main Road, Cardiff NSW 2285","Main Road, Cardiff, Lake Macquarie City Council, New South Wales, 2285, Australia",-32.9366151,151.6575185,Shell,Not Selling U91    ,169.9
814,"369 North Rocks Rd, North Rocks NSW 2151","North Rocks Road, North Parramatta, Sydney, City of Parramatta Council, New South Wales, 2151, Australia",-33.792656,151.0006642,BP,Not Selling U91    ,Not Selling P98
816,"216 Newbridge Rd, MOOREBANK NSW 2170","Newbridge Road, Moorebank, Sydney, Liverpool City Council, New South Wales, 2170, Australia",-33.9287264,150.9646224,Ampol,133.9,158.9
817,"187 Wilson Road, Green Valley NSW 2168","Wilson Road, Green Valley, Sydney, Liverpool City Council, New South Wales, 2168, Australia",-33.9044143,150.8661782,7-Eleven,134.7,152.7
819,"2 Brunker Rd, Broadmeadow NSW 2292","Brunker Road, Nine ways, Broadmeadow, Newcastle, Newcastle City Council, New South Wales, 2292, Australia",-32.9253706,151.7364504,Coles Express,Not Selling U91    ,182.9
821,"2 Bridges Road, MOOREBANK NSW 2170","Bridges Road, Moorebank, Sydney, Liverpool City Council, New South Wales, 2170, Australia",-33.928545,150.9320882,Ampol,133.9,154.9
823,"42 Ambrose Street, CAREY BAY NSW 2283","Ambrose Street, Carey Bay, Lake Macquarie City Council, New South Wales, 2283, Australia",-33.0230139,151.6048595,Independent,Not Selling U91    ,Not Selling P98
824,"729 The Horsley Dr, SMITHFIELD NSW 2164","The Horsley Drive, Smithfield, Sydney, Fairfield City Council, New South Wales, 2164, Australia",-33.8504519,150.9197606,Budget,127.9,146.9
825,"663 Warringah Road, Forestville NSW 2087","Warringah Road, Forestville, Sydney, Northern Beaches Council, Northern Beaches, New South Wales, 2087, Australia",-33.7609212,151.2161153,Metro Fuel,143.9,161.9
826,"98-102 Heathcote Rd, MOOREBANK NSW 2170","Heathcote Road, Moorebank, Sydney, Liverpool City Council, New South Wales, 2170, Australia",-33.9291284,150.9312018,7-Eleven,Not Selling U91    ,152.4
827,"70 Clifford Street, Goulburn NSW 2580","Clifford Street, Ifield, Goulburn, Goulburn Mulwaree Council, New South Wales, 2580, Australia",-34.7469896,149.7096174,BP,136.9,157.9
828,"1135 Pacific Highway, LAKE MUNMORAH NSW 2259","Pacific Highway, Lake Munmorah, Central Coast Council, New South Wales, 2259, Australia",-33.1879924,151.5562649,Caltex,159.9,180.9
829,"2893 Nelson Bay Rd, SALT ASH NSW 2318","Nelson Bay Road, Salt Ash, Port Stephens Council, New South Wales, 2318, Australia",-32.7925933,151.8976299,Caltex,155.9,176.9
